2.543	1.8306	191
4.3001	5	192
4.1013	1.9188	193
2.7624	0.2476	194
2.4958	1.0149	195
3.9278	3.9278	196
3.4071	1.53	197
1.2443	0.1892	198
2.4365	0.244	199
4.4304	4.0654	200
1.633	1.0163	201
3.0664	1.2913	202
1.843	0.4639	203
4.6319	3.2151	204
4.0816	4.1989	205
4.8794	2.7674	206
3.3212	0.7893	207
2.483	0.8591	208
3.0179	2.7284	209
3.6317	1.1589	210
1.595	0.3406	211
3.9658	1.891	212
2.9831	0.0015	213
4.325	0.6231	214
4.5924	4.8921	215
4.8756	5	216
2.767	1.3182	217
4.8141	2.3299	218
2.9893	1.6466	219
4.1134	0.8085	220
4.2327	1.8946	221
3.7125	1.0341	222
1.9374	0.76	223
3.3544	0.8008	224
4.699	3.8608	225
4.8153	4.2691	226
5	5	227
3.2494	0.4495	228
2.6073	0.619	229
2.4551	2.4551	230
4.7449	4.3493	231
4.0354	3.3802	232
3.947	1.1717	233
4.3827	2.9585	234
4.3414	4.4374	235
1.8089	0.7358	236
3.1314	3.2178	237
4.1876	1.0253	238
1.7729	1.5645	239
3.6826	0.5853	240
4.2801	1.3666	241
0.1154	0.0702	242
2.117	0.3543	243
4.0658	4.2554	244
0.7119	0.0422	245
5	5	246
3.8643	3.7707	247
4.8945	3.6386	248
4.293	2.673	249
4.4126	2.6076	250
