4.6356	1.8587	192
3.0906	3.0906	193
3.0945	1.9928	194
1.7701	2.1492	195
4.199	0.3897	196
3.0206	3.2948	197
1.3418	0.4171	198
3.0977	0.5215	199
3.2045	3.1468	200
2.8869	2.9919	201
2.7284	1.1659	202
0	0	203
2.3566	0.7248	204
2.5697	0.7078	205
2.6251	2.0448	206
2.0542	0.8447	207
2.0142	0.3731	208
3.5951	0	209
2.3838	0.7414	210
2.502	1.1757	211
2.3495	0.761	212
0.6015	0.1467	213
3.6181	0.2161	214
2.4172	2.0924	215
2.9924	2.0817	216
5	4.6032	217
2.9485	1.177	218
2.7253	0.3411	219
3.8929	3.8929	220
4.2727	4.2727	221
1.2414	0.8119	222
2.4298	1.1443	223
3.9338	1.0065	224
3.9113	3.1275	225
0.6424	0.8401	226
3.9342	3.6473	227
0.2787	0.1636	228
4.557	1.6973	229
2.9946	0.8304	230
5	1.466	231
4.19	2.7271	232
4.0441	0.7864	233
1.3243	0.2091	234
3.6497	1.1762	235
4.4073	1.6614	236
2.9618	2.9253	237
2.0167	0	238
3.641	1.2303	239
3.8163	3.2335	240
2.4302	0.8771	241
3.1861	1.4551	242
3.477	1.1317	243
2.3443	2.033	244
2.1621	1.2609	245
2.2022	0.6941	246
3.712	3.5377	247
3.4057	2.2361	248
4.208	2.5175	249
2.2076	0.2445	250
4.2399	3.1667	251
4.416	3.0251	252
2.0429	2.4035	253
2.8677	0.9941	254
2.9702	2.9702	255
4.0429	4.0429	256
3.6558	3.6558	257
3.1057	0.4519	258
4.3488	2.7728	259
1.4557	0.9065	260
2.0853	0.6377	261
2.8905	0.9043	262
5	3.1002	263
2.817	1.2392	264
3.6218	4.6802	265
0.8745	0.293	266
3.2701	0.8923	267
4.7866	4.7866	268
2.6258	0.8909	269
1.8186	0.567	270
1.3418	1.7467	271
2.8056	1.392	272
5	1.8545	273
3.2272	4.4082	274
3.1149	2.9359	275
1.9847	0.3267	276
4.4856	4.0051	277
1.5581	0.2532	278
5	4.5835	279
1.3853	0.4127	280
3.6396	1.3176	281
3.1701	0.2359	282
2.5072	0.9784	283
0.4237	0.2384	284
3.4132	1.6809	285
3.0795	0.4619	286
4.4297	3.7267	287
3.0735	0.629	288
1.0508	0.341	289
0.2501	0.0403	290
5	4.2664	291
1.0529	0	292
3.9212	0.0704	293
4.7246	5	294
5	1.3125	295
2.5193	1.2652	296
1.9088	0	297
4.5268	2.8212	298
4.4577	1.7132	299
3.7609	2.0869	300
3.0587	1.1601	301
1.5888	1.5888	302
4.9228	5	303
4.104	3.5262	304
2.7612	0.1261	305
3.1538	2.6401	306
0.9719	0	307
3.5036	3.1846	308
2.9387	2.9387	309
4.6504	5	310
3.1703	1.69	311
4.505	0.4893	312
3.7228	0.604	313
0.7597	0.2467	314
3.8015	3.5582	315
1.8049	2.2697	316
1.6376	0.5	317
3.0735	1.296	318
2.7074	0.9134	319
4.4604	4.2038	320
1.754	0.1925	321
2.0703	1.3101	322
2.4408	0.1166	323
3.6371	2.6368	324
5	1.2535	325
4.8793	0.6511	326
0.8021	0.1238	327
2.3591	1.8397	328
2.3742	0.0881	329
2.4503	1.2394	330
3.1111	1.2631	331
4.8067	4.7954	332
2.4432	0.6362	333
3.8285	1.4091	334
2.5601	1.9374	335
3.9874	3.9874	336
5	1.7715	337
4.793	1.1408	338
2.0994	1.242	339
5	4.0242	340
4.8802	3.7209	341
2.3544	0.9022	342
2.1819	2.1819	343
2.0691	0.2719	344
2.4742	1.5559	345
2.2923	0.7831	346
4.4123	5	347
3.2627	1.828	348
4.6133	5	349
1.1787	0.3256	350
2.6232	0.9274	351
3.4792	0.9597	352
0	0	353
2.4255	0.6896	354
2.9717	2.9717	355
0.636	0.172	356
3.9823	3.3096	357
1.6959	0.7817	358
3.5476	3.0641	359
0	0	360
4.2751	3.749	361
3.1242	2.7788	362
3.3625	2.8352	363
4.7441	5	364
4.6488	4.6488	365
3.8986	1.1533	366
0.8082	0.4887	367
1.5907	0.1856	368
3.9767	3.2749	369
3.7106	2.1378	370
3.2645	2.4435	371
4.6813	0.8064	372
2.5534	2.65	373
4.2245	2.1003	374
3.7966	0.7956	375
3.5674	3.8513	376
5	4.8379	377
4.3859	2.885	378
2.1638	0.4556	379
1.8873	0.6297	380
3.0875	2.5102	381
4.3389	0.7779	382
1.1382	0.3305	383
4.186	3.3613	384
4.7396	4.7114	385
2.4129	0.9473	386
1.8726	0.0311	387
3.1408	1.9567	388
0.8325	0	389
4.7341	4.5811	390
1.809	0.1845	391
1.0049	0	392
2.9929	1.4183	393
2.407	2.5833	394
3.5324	0.8172	395
4.4841	0.2608	396
4.0855	4.2933	397
3.642	1.6074	398
4.7981	5	399
4.6372	2.6247	400
1.8762	1.2104	401
1.9532	1.6066	402
1.6776	0.7722	403
3.2684	2.611	404
4.4486	0.8828	405
0.8117	0.3999	406
2.8911	0.6336	407
1.9598	0.5667	408
4.4646	1.8447	409
2.1556	1.1744	410
3.5878	2.2441	411
4.4952	3.4593	412
1.9909	1.9902	413
2.7162	0.9349	414
4.0384	2.1419	415
1.6718	0.3527	416
3.0217	1.5612	417
0.9071	0.4977	418
0.5825	0.0667	419
2.7943	2.5082	420
3.3035	3.3885	421
0.9579	0.3636	422
4.9178	4.6793	423
3.3704	2.3404	424
3.6578	3.4851	425
1.1524	0.3094	426
1.2116	0.3033	427
4.3368	2.1056	428
2.1875	0.6553	429
1.607	1.4684	430
4.4886	4.1598	431
4.205	0.7061	432
3.026	0.5889	433
2.5037	2.5037	434
4.0597	0.7227	435
4.2648	1.3955	436
0.6812	0.2857	437
3.0478	0	438
5	5	439
2.4046	1.0319	440
1.6883	0.1178	441
2.8054	0.7978	442
1.6024	0.414	443
3.8143	3.538	444
2.2104	0.3628	445
1.1725	0.3676	446
1.5356	0.843	447
0	0	448
2.7506	0.3268	449
5	5	450
3.9041	0.8826	451
2.9183	0.9622	452
1.0634	0.0524	453
4.6993	4.799	454
3.6535	1.5009	455
3.6793	0.9441	456
2.7388	0.148	457
4.4438	2.5901	458
3.6219	1.4585	459
3.1081	0.683	460
2.7022	0.4416	461
3.057	1.9589	462
5	5	463
0.563	0.1529	464
3.0773	3.4999	465
1.3065	0.7007	466
2.806	0.2417	467
2.7096	0.7229	468
2.1711	0.6143	469
5	5	470
2.7504	0.218	471
3.7057	2.2795	472
3.1759	0.0475	473
2.6134	0.6642	474
4.6911	2.7684	475
4.1177	0.7947	476
3.0054	2.0005	477
1.9763	0.1387	478
2.8802	2.6093	479
1.7207	0.5218	480
3.9644	3.2126	481
2.5341	0.6051	482
0.194	0	483
3.0006	0.7551	484
0.6923	0.0832	485
1.2889	0.3004	486
3.5384	3.5384	487
2.419	3.0526	488
2.242	0.6065	489
3.9227	3.3173	490
3.6197	3.3004	491
1.774	0.5163	492
2.1249	0.6953	493
2.1832	0.3734	494
1.9643	0.2965	495
2.6169	0.4388	496
1.8336	0	497
4.6164	4.6164	498
4.3707	2.6153	499
1.3966	0	500
